"email";"xpType";"xpEstablishment";"xpStartDate";"xpEndDate";"xpTimeType";"xpPartialTime";"xpDuration";"xpStatus"
"monemail220985@test.test";"international";"UNICEF ";"2020-01-01";"2020-03-01";"partial";"0";"2";"accepted"
"monemail220991@test.test";"international";"- ";"2020-01-01";"2020-03-01";"partial";"0";"2";"accepted"
"monemail220998@test.test";"international";"- ";"2020-01-01";"2020-03-01";"partial";"0";"2";"accepted"
"monemail221000@test.test";"international";"RABAT ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221001@test.test";"international";"2020 ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221005@test.test";"international";"ENTRAÎNEUR ";"2020-01-01";"2020-03-31";"partial";"0";"3";"accepted"
"monemail221006@test.test";"international";"OCTOBRE ";"2020-01-01";"2020-03-01";"partial";"0";"2";"accepted"
"monemail221007@test.test";"international";"10 ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221009@test.test";"international";"""YOUTH ";"2020-01-01";"2020-05-30";"partial";"0";"5";"accepted"
"monemail221011@test.test";"international";"CO-CRÉATEUR ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221012@test.test";"international";"RESPONSABLE ";"2020-01-01";"2020-03-01";"partial";"0";"2";"accepted"
"monemail221013@test.test";"international";"PRÉSIDENT ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221014@test.test";"international";"J'AI ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221016@test.test";"international";"CELA ";"2020-01-01";"2020-04-30";"partial";"0";"4";"accepted"
"monemail221018@test.test";"international";"J'AI ";"2020-01-01";"2020-03-01";"partial";"0";"2";"accepted"
"monemail221019@test.test";"international";"PRÉSIDENT ";"2020-01-01";"2020-04-30";"partial";"0";"4";"accepted"
"monemail221020@test.test";"international";"DONS ";"2020-01-01";"2020-05-30";"partial";"0";"5";"accepted"
"monemail221021@test.test";"international";"ASSISTANT ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221023@test.test";"international";;"2020-01-01";"2020-03-01";"partial";"0";"2";"accepted"
"monemail221026@test.test";"international";"FONCTION ";"2020-01-01";"2020-01-31";"full";"0";"1";"accepted"
"monemail221029@test.test";"international";"DURANT ";"2020-01-01";"2020-03-01";"partial";"0";"2";"accepted"
"monemail221031@test.test";"international";"PENDANT ";"2020-01-01";"2020-03-31";"partial";"0";"3";"accepted"
"monemail221034@test.test";"international";"NOV ";"2020-01-01";"2020-04-30";"partial";"0";"4";"accepted"
"monemail221035@test.test";"international";"CHEF ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221036@test.test";"international";"DEPUIS ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221038@test.test";"international";"SKEMA ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221039@test.test";"international";"VOLONTAIRE ";"2020-01-01";"2020-03-31";"partial";"0";"3";"accepted"
"monemail221042@test.test";"international";"J'AI ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221044@test.test";"international";"LISTE ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221046@test.test";"international";"D'ABORD ";"2020-01-01";"2020-03-01";"partial";"0";"2";"accepted"
"monemail221049@test.test";"international";"RESPONSABLE ";"2020-01-01";"2020-03-01";"partial";"0";"2";"accepted"
"monemail221051@test.test";"international";"- ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221053@test.test";"international";"DEPUIS ";"2020-01-01";"2020-03-31";"partial";"0";"3";"accepted"
"monemail221054@test.test";"international";"11 ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221057@test.test";"international";"JE ";"2020-01-01";"2020-03-01";"partial";"0";"2";"accepted"
"monemail221059@test.test";"international";"PENDANT ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221060@test.test";"international";"PRÉSIDENTE ";"2020-01-01";"2020-03-01";"partial";"0";"2";"accepted"
"monemail221062@test.test";"international";"DEPUIS ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221063@test.test";"international";"BÉNÉVOLAT ";"2020-01-01";"2020-03-01";"partial";"0";"2";"accepted"
"monemail221064@test.test";"international";"- ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221066@test.test";"international";"2021-PRÉSENT ";"2020-01-01";"2020-04-30";"partial";"0";"4";"accepted"
"monemail221068@test.test";"international";"J’AI ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221069@test.test";"international";"J'AI ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221070@test.test";"international";"2021-2022 ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221071@test.test";"international";"BÉNÉVOLE ";"2020-01-01";"2020-03-01";"partial";"0";"2";"accepted"
"monemail221078@test.test";"international";"JE ";"2020-01-01";"2020-03-31";"partial";"0";"3";"accepted"
"monemail221081@test.test";"international";"ENTRAÎNEUR ";"2020-01-01";"2020-03-01";"partial";"0";"2";"accepted"
"monemail221082@test.test";"international";"DURANT ";"2020-01-01";"2020-05-30";"partial";"0";"5";"accepted"
"monemail221084@test.test";"international";"DE ";"2020-01-01";"2020-03-31";"partial";"0";"3";"accepted"
"monemail221089@test.test";"international";"RESPONSABLE ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221091@test.test";"international";"J'AI ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221092@test.test";"international";"TOUT ";"2020-01-01";"2020-03-01";"partial";"0";"2";"accepted"
"monemail221093@test.test";"international";"ANIMATEUR ";"2020-01-01";"2020-03-01";"partial";"0";"2";"accepted"
"monemail221096@test.test";"international";"DE ";"2020-01-01";"2020-03-31";"partial";"0";"3";"accepted"
"monemail221098@test.test";"international";"DEPUIS ";"2020-01-01";"2020-03-31";"partial";"0";"3";"accepted"
"monemail221099@test.test";"international";"1/ ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221101@test.test";"international";"VICE-PRÉSIDENT ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221102@test.test";"international";"SEPTEMBRE ";"2020-01-01";"2020-03-31";"partial";"0";"3";"accepted"
"monemail221103@test.test";"international";"INTERVENANTE ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221104@test.test";"international";"JUIN ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221106@test.test";"international";"DEPUIS ";"2020-01-01";"2020-04-30";"partial";"0";"4";"accepted"
"monemail221107@test.test";"international";"MAI ";"2020-01-01";"2020-03-31";"partial";"0";"3";"accepted"
"monemail221109@test.test";"international";"MEMBRE ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221112@test.test";"international";"BÉNÉVOLE ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221113@test.test";"international";"- ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221116@test.test";"international";"ASSOCIATION ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221120@test.test";"international";"JE ";"2020-01-01";"2020-03-01";"partial";"0";"2";"accepted"
"monemail221122@test.test";"international";"- ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221123@test.test";"international";"CHEFTAINE ";"2020-01-01";"2020-04-30";"partial";"0";"4";"accepted"
"monemail221128@test.test";"international";"J'AI ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221129@test.test";"international";"2018 ";"2020-01-01";"2020-04-30";"partial";"0";"4";"accepted"
"monemail221130@test.test";"international";"SEPTEMBRE ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221131@test.test";"international";"VOLONTAIRE ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221133@test.test";"international";"OCT ";"2020-01-01";"2020-03-31";"partial";"0";"3";"accepted"
"monemail221134@test.test";"international";"RESPONSABLE ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221137@test.test";"international";"BELLE ";"2020-01-01";"2020-03-01";"partial";"0";"2";"accepted"
"monemail221139@test.test";"international";"- ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221142@test.test";"international";"SEPTEMBRE ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221146@test.test";"international";"FÉVRIER ";"2020-01-01";"2020-03-31";"partial";"0";"3";"accepted"
"monemail221147@test.test";"international";"- ";"2020-01-01";"2020-03-01";"partial";"0";"2";"accepted"
"monemail221149@test.test";"international";"- ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221157@test.test";"international";"FYL'GOOD ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221158@test.test";"international";"J’AIME ";"2020-01-01";"2020-03-31";"partial";"0";"3";"accepted"
"monemail221159@test.test";"international";"JE ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221161@test.test";"international";"DÈS ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221165@test.test";"international";"AIDE ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221167@test.test";"international";"AU ";"2020-01-01";"2020-03-31";"partial";"0";"3";"accepted"
"monemail221171@test.test";"international";"ICN ";"2020-01-01";"2020-03-01";"partial";"0";"2";"accepted"
"monemail221174@test.test";"international";"2019 ";"2020-01-01";"2020-03-01";"partial";"0";"2";"accepted"
"monemail221175@test.test";"international";"PENDANT ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221176@test.test";"international";"CHEF ";"2020-01-01";"2020-04-30";"partial";"0";"4";"accepted"
"monemail221177@test.test";"international";"PAROISSE ";"2020-01-01";"2020-03-31";"partial";"0";"3";"accepted"
"monemail221179@test.test";"international";"CO-RESPONSABLE ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221180@test.test";"international";"PENDANT ";"2020-01-01";"2020-03-01";"partial";"0";"2";"accepted"
"monemail221183@test.test";"international";"VICE ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221184@test.test";"international";"RESPONSABLE ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221185@test.test";"international";"BÉNÉVOLE ";"2020-01-01";"2020-03-31";"partial";"0";"3";"accepted"
"monemail221190@test.test";"international";"- ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221192@test.test";"international";"RESPONSABLE ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221194@test.test";"international";"COM'TC ";"2020-01-01";"2020-01-31";"full";"0";"1";"accepted"
"monemail221196@test.test";"international";"RÉCOLTES ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221197@test.test";"international";"BDE ";"2020-01-01";"2020-03-01";"partial";"0";"2";"accepted"
"monemail221198@test.test";"international";"2 ";"2020-01-01";"2020-04-30";"partial";"0";"4";"accepted"
"monemail221199@test.test";"international";"ACTUELLEMENT ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221200@test.test";"international";"2020-2021- ";"2020-01-01";"2020-03-01";"partial";"0";"2";"accepted"
"monemail221201@test.test";"international";"PRÉSIDENT ";"2020-01-01";"2020-03-31";"partial";"0";"3";"accepted"
"monemail221202@test.test";"international";"JE ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221203@test.test";"international";"JUILLET ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221206@test.test";"international";"SEPTEMBRE ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221209@test.test";"international";"TRÉSORIÈRE ";"2020-01-01";"2020-03-01";"partial";"0";"2";"accepted"
"monemail221211@test.test";"international";"PARTICIPATION ";"2020-01-01";"2020-03-01";"partial";"0";"2";"accepted"
"monemail221213@test.test";"international";"9 ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221214@test.test";"international";"CHEFTAINE ";"2020-01-01";"2020-03-01";"partial";"0";"2";"accepted"
"monemail221215@test.test";"international";"• ";"2020-01-01";"2020-03-01";"partial";"0";"2";"accepted"
"monemail221216@test.test";"international";"ASSOCIATIONS ";"2020-01-01";"2020-05-30";"partial";"0";"5";"accepted"
"monemail221217@test.test";"international";"CRÉATION ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221219@test.test";"international";"EN ";"2020-01-01";"2020-03-01";"partial";"0";"2";"accepted"
"monemail221220@test.test";"international";"2019-2020: ";"2020-01-01";"2020-03-01";"partial";"0";"2";"accepted"
"monemail221221@test.test";"international";"I. ";"2020-01-01";"2020-03-31";"partial";"0";"3";"accepted"
"monemail221222@test.test";"international";"DÉCEMBRE ";"2020-01-01";"2020-03-31";"partial";"0";"3";"accepted"
"monemail221223@test.test";"international";"1) ";"2020-01-01";"2020-03-01";"partial";"0";"2";"accepted"
"monemail221224@test.test";"international";"ARBITRAGE ";"2020-01-01";"2020-03-01";"partial";"0";"2";"accepted"
"monemail221225@test.test";"international";"JE ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221229@test.test";"international";"- ";"2020-01-01";"2020-03-31";"partial";"0";"3";"accepted"
"monemail221231@test.test";"international";"MEMBRE ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221237@test.test";"international";"FORUM ";"2020-01-01";"2020-03-31";"partial";"0";"3";"accepted"
"monemail221238@test.test";"international";"SCOUT ";"2020-01-01";"2020-03-01";"partial";"0";"2";"accepted"
"monemail221239@test.test";"international";"- ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221240@test.test";"international";"RESPONSABLE ";"2020-01-01";"2020-03-01";"partial";"0";"2";"accepted"
"monemail221241@test.test";"international";"2018 ";"2020-01-01";"2020-03-01";"partial";"0";"2";"accepted"
"monemail221242@test.test";"international";" ";"2020-01-01";"2020-03-01";"partial";"0";"2";"accepted"
"monemail221243@test.test";"international";"J'AI ";"2020-01-01";"2020-03-01";"partial";"0";"2";"accepted"
"monemail221245@test.test";"international";"FÉDÉRATION ";"2020-01-01";"2020-03-31";"partial";"0";"3";"accepted"
"monemail221248@test.test";"international";"SEPT. ";"2020-01-01";"2020-03-01";"partial";"0";"2";"accepted"
"monemail221250@test.test";"international";"PÉRIODE: ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221251@test.test";"international";"2018 ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221252@test.test";"international";"MEMBRE ";"2020-01-01";"2020-05-30";"partial";"0";"5";"accepted"
"monemail221253@test.test";"international";"-BÉNÉVOLE ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221255@test.test";"international";"PROJET ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221260@test.test";"international";"SECRÉTAIRE ";"2020-01-01";"2020-03-01";"partial";"0";"2";"accepted"
"monemail221261@test.test";"international";"DEPUIS ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221263@test.test";"international";"COACH ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221268@test.test";"international";"LORS ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221269@test.test";"international";"DURANT ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221270@test.test";"international";"ENSUITE, ";"2020-01-01";"2020-03-31";"partial";"0";"3";"accepted"
"monemail221271 @test.test";"international";"RESTAURANT ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221272@test.test";"international";"DE ";"2020-01-01";"2020-03-01";"partial";"0";"2";"accepted"
"monemail221274@test.test";"international";"MEMBRE ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221279@test.test";"international";"DURANT ";"2020-01-01";"2020-03-01";"partial";"0";"2";"accepted"
"monemail221280@test.test";"international";"BUREAU ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221281@test.test";"international";"ANNÉE ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221283@test.test";"international";"J'AI ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221284@test.test";"international";"BÉNÉVOLE ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221285@test.test";"international";"JANVIER ";"2020-01-01";"2020-03-01";"partial";"0";"2";"accepted"
"monemail221289@test.test";"international";"BÉNÉVOLAT ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221290@test.test";"international";"ANIMATEUR ";"2020-01-01";"2020-01-31";"partial";"0";"1";"accepted"
"monemail221297@test.test";"international";"2 ";"2020-01-01";"2020-03-01";"partial";"0";"2";"accepted"
