"email";"typeExam";"score"
"monemail224321@test.test";"5";"82"
"monemail224321@test.test";"2";"187"
"monemail224322@test.test";"2";"347"
"monemail224322@test.test";"4";"980"
"monemail224323@test.test";"2";"257"
"monemail224323@test.test";"4";"945"
"monemail224324@test.test";"2";"237"
"monemail224324@test.test";"4";"905"
"monemail224325@test.test";"1";"111"
"monemail224325@test.test";"4";"825"
"monemail224327@test.test";"2";"323"
"monemail224327@test.test";"4";"990"
"monemail224328@test.test";"2";"100"
"monemail224328@test.test";"4";"675"
"monemail224329@test.test";"2";"287"
"monemail224329@test.test";"4";"655"
"monemail224330@test.test";"2";"320"
"monemail224330@test.test";"4";"840"
"monemail224331@test.test";"2";"287"
"monemail224331@test.test";"4";"955"
"monemail224332@test.test";"2";"250"
"monemail224332@test.test";"4";"950"
"monemail224333@test.test";"2";"110"
"monemail224333@test.test";"4";"585"
"monemail224334@test.test";"2";"170"
"monemail224334@test.test";"4";"680"
"monemail224335@test.test";"2";"280"
"monemail224335@test.test";"4";"925"
"monemail224336@test.test";"2";"203"
"monemail224336@test.test";"4";"635"
"monemail224337@test.test";"2";"137"
"monemail224337@test.test";"4";"910"
"monemail224338@test.test";"2";"363"
"monemail224338@test.test";"4";"970"
"monemail224339@test.test";"2";"230"
"monemail224339@test.test";"4";"965"
"monemail224340@test.test";"1";"121"
"monemail224340@test.test";"4";"550"
"monemail224342@test.test";"2";"260"
"monemail224342@test.test";"4";"935"
"monemail224344@test.test";"1";"108"
"monemail224344@test.test";"4";"680"
"monemail224345@test.test";"2";"147"
"monemail224345@test.test";"4";"975"
"monemail224346@test.test";"2";"313"
"monemail224346@test.test";"4";"950"
"monemail224347@test.test";"2";"397"
"monemail224347@test.test";"4";"970"
"monemail224351@test.test";"2";"213"
"monemail224351@test.test";"4";"795"
"monemail224353@test.test";"2";"163"
"monemail224353@test.test";"4";"650"
"monemail224354@test.test";"2";"327"
"monemail224354@test.test";"4";"875"
"monemail224355@test.test";"1";"118"
"monemail224355@test.test";"4";"700"
"monemail224357@test.test";"2";"177"
"monemail224357@test.test";"4";"675"
"monemail224358@test.test";"2";"247"
"monemail224358@test.test";"4";"940"
"monemail224359@test.test";"2";"327"
"monemail224359@test.test";"4";"975"
"monemail224360@test.test";"2";"307"
"monemail224360@test.test";"4";"950"
"monemail224361@test.test";"2";"340"
"monemail224361@test.test";"4";"950"
"monemail224362@test.test";"1";"118"
"monemail224362@test.test";"4";"790"
"monemail224363@test.test";"2";"97"
"monemail224363@test.test";"4";"775"
"monemail224364@test.test";"2";"207"
"monemail224364@test.test";"4";"820"
"monemail224365@test.test";"2";"230"
"monemail224365@test.test";"4";"730"
"monemail224366@test.test";"2";"233"
"monemail224366@test.test";"4";"840"
"monemail224367@test.test";"2";"220"
"monemail224367@test.test";"4";"800"
"monemail224368@test.test";"2";"300"
"monemail224368@test.test";"4";"965"
"monemail224369@test.test";"2";"243"
"monemail224369@test.test";"4";"890"
"monemail224370@test.test";"2";"337"
"monemail224370@test.test";"4";"840"
"monemail224371@test.test";"2";"250"
"monemail224371@test.test";"4";"465"
"monemail224372@test.test";"2";"300"
"monemail224372@test.test";"4";"890"
"monemail224373@test.test";"2";"270"
"monemail224373@test.test";"4";"925"
"monemail224374@test.test";"2";"287"
"monemail224374@test.test";"4";"965"
"monemail224376@test.test";"2";"170"
"monemail224376@test.test";"4";"720"
"monemail224377@test.test";"2";"317"
"monemail224377@test.test";"4";"950"
"monemail224378@test.test";"2";"370"
"monemail224378@test.test";"4";"925"
"monemail224379@test.test";"2";"283"
"monemail224379@test.test";"4";"950"
"monemail224380@test.test";"2";"327"
"monemail224380@test.test";"4";"965"
"monemail224382@test.test";"2";"290"
"monemail224382@test.test";"4";"660"
"monemail224384@test.test";"7";"7"
"monemail224384@test.test";"2";"297"
"monemail224385@test.test";"2";"227"
"monemail224385@test.test";"4";"815"
"monemail224386@test.test";"1";"86"
"monemail224386@test.test";"4";"845"
"monemail224387@test.test";"2";"293"
"monemail224387@test.test";"4";"915"
"monemail224388@test.test";"2";"287"
"monemail224388@test.test";"4";"855"
"monemail224389@test.test";"2";"280"
"monemail224389@test.test";"4";"975"
"monemail224390@test.test";"2";"287"
"monemail224390@test.test";"4";"905"
"monemail224391@test.test";"2";"267"
"monemail224391@test.test";"4";"970"
"monemail224392@test.test";"2";"290"
"monemail224392@test.test";"4";"640"
"monemail224393@test.test";"2";"310"
"monemail224393@test.test";"4";"955"
"monemail224394@test.test";"2";"410"
"monemail224394@test.test";"4";"955"
"monemail224395@test.test";"2";"300"
"monemail224395@test.test";"4";"630"
"monemail224396@test.test";"2";"207"
"monemail224396@test.test";"4";"900"
"monemail224397@test.test";"2";"200"
"monemail224397@test.test";"4";"945"
"monemail224399@test.test";"2";"363"
"monemail224399@test.test";"4";"920"
"monemail224400@test.test";"2";"250"
"monemail224400@test.test";"4";"970"
"monemail224401@test.test";"2";"367"
"monemail224401@test.test";"4";"985"
"monemail224402@test.test";"2";"330"
"monemail224402@test.test";"4";"885"
"monemail224404@test.test";"2";"327"
"monemail224404@test.test";"4";"795"
"monemail224405@test.test";"2";"247"
"monemail224405@test.test";"4";"730"
"monemail224409@test.test";"2";"200"
"monemail224409@test.test";"4";"625"
"monemail224411@test.test";"2";"270"
"monemail224411@test.test";"4";"905"
"monemail224412@test.test";"2";"220"
"monemail224412@test.test";"4";"930"
"monemail224413@test.test";"1";"117"
"monemail224413@test.test";"4";"970"
"monemail224414@test.test";"2";"273"
"monemail224414@test.test";"4";"955"
"monemail224415@test.test";"2";"293"
"monemail224415@test.test";"4";"955"
"monemail224416@test.test";"2";"213"
"monemail224416@test.test";"4";"915"
"monemail224417@test.test";"1";"92"
"monemail224417@test.test";"4";"770"
"monemail224418@test.test";"2";"310"
"monemail224418@test.test";"4";"805"
"monemail224419@test.test";"2";"340"
"monemail224419@test.test";"4";"890"
"monemail224420@test.test";"2";"287"
"monemail224420@test.test";"4";"870"
"monemail224421@test.test";"2";"207"
"monemail224421@test.test";"4";"935"
"monemail224422@test.test";"2";"263"
"monemail224422@test.test";"4";"595"
"monemail224424@test.test";"2";"140"
"monemail224424@test.test";"4";"545"
"monemail224425@test.test";"5";"78"
"monemail224425@test.test";"2";"210"
"monemail224426@test.test";"2";"197"
"monemail224426@test.test";"4";"960"
"monemail224427@test.test";"2";"243"
"monemail224427@test.test";"4";"935"
"monemail224428@test.test";"2";"187"
"monemail224428@test.test";"4";"925"
"monemail224429@test.test";"2";"330"
"monemail224429@test.test";"4";"965"
"monemail224430@test.test";"2";"247"
"monemail224430@test.test";"4";"980"
"monemail224431@test.test";"2";"257"
"monemail224431@test.test";"4";"845"
"monemail224432@test.test";"1";"134"
"monemail224432@test.test";"4";"890"
"monemail224433@test.test";"2";"287"
"monemail224433@test.test";"4";"600"
"monemail224435@test.test";"1";"103"
"monemail224435@test.test";"4";"815"
"monemail224436@test.test";"2";"230"
"monemail224436@test.test";"4";"825"
"monemail224437@test.test";"2";"290"
"monemail224437@test.test";"4";"985"
"monemail224438@test.test";"5";"86"
"monemail224438@test.test";"2";"277"
"monemail224439@test.test";"2";"307"
"monemail224439@test.test";"4";"965"
"monemail224440@test.test";"2";"290"
"monemail224440@test.test";"4";"840"
"monemail224441@test.test";"2";"317"
"monemail224441@test.test";"4";"915"
"monemail224442@test.test";"2";"250"
"monemail224442@test.test";"4";"940"
"monemail224443@test.test";"2";"373"
"monemail224443@test.test";"4";"605"
"monemail224444@test.test";"2";"190"
"monemail224444@test.test";"4";"920"
"monemail224445@test.test";"2";"330"
"monemail224445@test.test";"4";"975"
"monemail224446@test.test";"2";"330"
"monemail224446@test.test";"4";"890"
"monemail224447@test.test";"2";"313"
"monemail224447@test.test";"4";"985"
"monemail224449@test.test";"1";"129"
"monemail224449@test.test";"4";"735"
"monemail224450@test.test";"2";"180"
"monemail224450@test.test";"4";"840"
"monemail224451@test.test";"2";"183"
"monemail224451@test.test";"4";"670"
"monemail224452@test.test";"2";"263"
"monemail224452@test.test";"4";"710"
"monemail224453@test.test";"2";"263"
"monemail224453@test.test";"4";"855"
"monemail224454@test.test";"2";"200"
"monemail224454@test.test";"4";"735"
"monemail224456@test.test";"2";"357"
"monemail224456@test.test";"4";"970"
"monemail224457@test.test";"2";"337"
"monemail224457@test.test";"4";"945"
"monemail224458@test.test";"1";"87"
"monemail224458@test.test";"4";"510"
"monemail224459@test.test";"2";"150"
"monemail224459@test.test";"4";"740"
"monemail224460@test.test";"2";"250"
"monemail224460@test.test";"4";"920"
"monemail224461@test.test";"2";"233"
"monemail224461@test.test";"4";"605"
"monemail224462@test.test";"2";"100"
"monemail224462@test.test";"4";"350"
"monemail224464@test.test";"2";"370"
"monemail224464@test.test";"4";"990"
"monemail224465@test.test";"2";"207"
"monemail224465@test.test";"4";"615"
"monemail224466@test.test";"1";"46"
"monemail224466@test.test";"4";"555"
"monemail224467@test.test";"2";"293"
"monemail224467@test.test";"4";"825"
"monemail224468@test.test";"2";"297"
"monemail224468@test.test";"4";"950"
"monemail224470@test.test";"2";"300"
"monemail224470@test.test";"4";"790"
"monemail224471@test.test";"2";"157"
"monemail224471@test.test";"4";"760"
"monemail224472@test.test";"2";"267"
"monemail224472@test.test";"4";"855"
"monemail224473@test.test";"2";"220"
"monemail224473@test.test";"4";"720"
"monemail224474@test.test";"2";"260"
"monemail224474@test.test";"4";"830"
"monemail224475@test.test";"8";"46"
"monemail224475@test.test";"2";"310"
"monemail224477@test.test";"6";"470"
"monemail224477@test.test";"2";"237"
"monemail224481@test.test";"2";"337"
"monemail224481@test.test";"4";"970"
"monemail224482@test.test";"2";"250"
"monemail224482@test.test";"4";"840"
"monemail224483@test.test";"2";"283"
"monemail224483@test.test";"4";"735"
"monemail224485@test.test";"2";"277"
"monemail224485@test.test";"4";"615"
"monemail224488@test.test";"1";"67"
"monemail224488@test.test";"4";"845"
"monemail224489@test.test";"2";"247"
"monemail224489@test.test";"4";"880"
"monemail224490@test.test";"2";"207"
"monemail224490@test.test";"4";"800"
"monemail224491@test.test";"2";"310"
"monemail224491@test.test";"4";"920"
"monemail224493@test.test";"2";"283"
"monemail224493@test.test";"4";"930"
"monemail224494@test.test";"2";"300"
"monemail224494@test.test";"4";"900"
"monemail224495@test.test";"2";"357"
"monemail224495@test.test";"4";"945"
"monemail224496@test.test";"2";"287"
"monemail224496@test.test";"4";"805"
"monemail224497@test.test";"2";"130"
"monemail224497@test.test";"4";"610"
"monemail224498@test.test";"5";"110"
"monemail224498@test.test";"2";"300"
"monemail224499@test.test";"2";"263"
"monemail224499@test.test";"4";"945"
"monemail224500@test.test";"2";"260"
"monemail224500@test.test";"4";"865"
"monemail224501@test.test";"2";"153"
"monemail224501@test.test";"4";"730"
"monemail224502@test.test";"2";"253"
"monemail224502@test.test";"4";"850"
"monemail224503@test.test";"2";"353"
"monemail224503@test.test";"4";"970"
"monemail224504@test.test";"2";"123"
"monemail224504@test.test";"4";"970"
"monemail224505@test.test";"2";"293"
"monemail224505@test.test";"4";"710"
"monemail224506@test.test";"1";"86"
"monemail224506@test.test";"4";"925"
"monemail224507@test.test";"2";"243"
"monemail224507@test.test";"4";"945"
"monemail224508@test.test";"2";"250"
"monemail224508@test.test";"4";"810"
"monemail224509@test.test";"2";"323"
"monemail224509@test.test";"4";"935"
"monemail224510@test.test";"2";"220"
"monemail224510@test.test";"4";"625"
"monemail224511@test.test";"2";"283"
"monemail224511@test.test";"4";"970"
"monemail224513@test.test";"2";"243"
"monemail224513@test.test";"4";"860"
"monemail224514@test.test";"1";"115"
"monemail224514@test.test";"4";"905"
"monemail224516@test.test";"6";"480"
"monemail224516@test.test";"2";"130"
"monemail224517@test.test";"2";"167"
"monemail224517@test.test";"4";"940"
"monemail224518@test.test";"8";"68"
"monemail224518@test.test";"2";"187"
"monemail224519@test.test";"2";"223"
"monemail224519@test.test";"4";"690"
"monemail224521@test.test";"2";"173"
"monemail224521@test.test";"4";"465"
"monemail224522@test.test";"2";"417"
"monemail224522@test.test";"4";"965"
"monemail224524@test.test";"1";"97"
"monemail224524@test.test";"4";"875"
"monemail224525@test.test";"2";"157"
"monemail224525@test.test";"4";"665"
"monemail224526@test.test";"2";"337"
"monemail224526@test.test";"4";"765"
"monemail224527@test.test";"2";"187"
"monemail224527@test.test";"4";"325"
"monemail224530@test.test";"2";"223"
"monemail224530@test.test";"4";"895"
"monemail224531@test.test";"2";"283"
"monemail224531@test.test";"4";"920"
"monemail224534@test.test";"2";"233"
"monemail224534@test.test";"4";"915"
"monemail224535@test.test";"2";"80"
"monemail224535@test.test";"4";"545"
"monemail224536@test.test";"2";"200"
"monemail224536@test.test";"4";"980"
"monemail224537@test.test";"3";"600"
"monemail224537@test.test";"4";"960"
"monemail224538@test.test";"2";"223"
"monemail224538@test.test";"4";"950"
"monemail224539@test.test";"2";"190"
"monemail224539@test.test";"4";"635"
"monemail224541@test.test";"2";"293"
"monemail224541@test.test";"4";"845"
"monemail224542@test.test";"3";"320"
"monemail224542@test.test";"4";"850"
"monemail224543@test.test";"1";"89"
"monemail224543@test.test";"4";"845"
"monemail224545@test.test";"2";"203"
"monemail224545@test.test";"4";"990"
"monemail224546@test.test";"2";"290"
"monemail224546@test.test";"4";"955"
"monemail224549@test.test";"2";"323"
"monemail224549@test.test";"4";"910"
"monemail224551@test.test";"2";"277"
"monemail224551@test.test";"4";"895"
"monemail224552@test.test";"2";"363"
"monemail224552@test.test";"4";"945"
"monemail224553@test.test";"1";"73"
"monemail224553@test.test";"4";"920"
"monemail224554@test.test";"2";"257"
"monemail224554@test.test";"4";"560"
"monemail224556@test.test";"1";"69"
"monemail224556@test.test";"4";"710"
"monemail224558@test.test";"2";"230"
"monemail224558@test.test";"4";"820"
"monemail224559@test.test";"2";"283"
"monemail224559@test.test";"4";"990"
"monemail224560@test.test";"2";"183"
"monemail224560@test.test";"4";"925"
"monemail224561@test.test";"3";"630"
"monemail224561@test.test";"4";"965"
"monemail224562@test.test";"1";"72"
"monemail224562@test.test";"4";"880"
"monemail224563@test.test";"3";"740"
"monemail224563@test.test";"4";"945"
"monemail224564@test.test";"2";"330"
"monemail224564@test.test";"4";"965"
"monemail224565@test.test";"2";"203"
"monemail224565@test.test";"4";"855"
"monemail224566@test.test";"2";"183"
"monemail224566@test.test";"4";"810"
"monemail224567@test.test";"2";"223"
"monemail224567@test.test";"4";"920"
"monemail224568@test.test";"2";"287"
"monemail224568@test.test";"4";"910"
"monemail224569@test.test";"2";"353"
"monemail224569@test.test";"4";"945"
"monemail224570@test.test";"2";"200"
"monemail224570@test.test";"4";"515"
"monemail224571@test.test";"2";"257"
"monemail224571@test.test";"4";"925"
