"email";"bacSupYear";"bacSupDiploma";"bacSupDiplomaChannel";"bacSupDiplomaDetails";"bacSupEstablishment";"bacSupEstablishmentPostalCode";"bacSupEstablishmentCity";"bacSupEstablishmentCountry";"schoolReportType";"schoolReportAverage1";"schoolReportSavedAverage1";"schoolReportAverageNonStandard1";"schoolReportMedia1Status";"schoolReportAverage2";"schoolReportSavedAverage2";"schoolReportAverageNonStandard2";"schoolReportMedia2Status";"bacSupDual";"bacSupDualDiploma";"bacSupDualDiplomaChannel";"bacSupDualDiplomaDetails";"bacSupDualEstablishment";"bacSupDualEstablishmentPostalCode";"bacSupDualEstablishmentCity";"bacSupDualEstablishmentCountry";"bacSupDualSchoolReportType";"bacSupDualSchoolReportAverage1";"bacSupDualSchoolReportSavedAverage1";"bacSupDualSchoolReportAverageNonStandard1";"bacSupDualSchoolReportMedia1Status";"bacSupDualSchoolReportAverage2";"bacSupDualSchoolReportSavedAverage2";"bacSupDualSchoolReportAverageNonStandard2";"bacSupDualSchoolReportMedia2Status"
"monemail224135@test.test";"2020";"BTS";"COMMUNICATION";;"GREGOR MENDEL";"94300";"VINCENNES";"FRA";"Semestriel";"9.00";"9.00";"0";"approved";"10.20";"10.20";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224136@test.test";"2020";"LICENCE 3";"ADMINISTRATION ECONOMIQUE ET SOCIALE";;"UNIVERSITÉ RENNES 2";"35000";"RENNES ";"FRA";"Semestriel";"12.39";"12.39";"0";"approved";"15.73";"15.73";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224138@test.test";"2019";"LICENCE 3";"SCIENCES SOCIALES";;"ESTHUA";"49100";"ANGERS";"FRA";"Annuel";"16.91";"16.91";"0";"approved";"16.91";"16.91";"0";"approved";"1";;;;;;;;;;;;;;;;
"monemail224141@test.test";"2021";"DUT";"TECHNIQUES DE COMMERCIALISATION";;"INSTITUT UNIV. DE TECHNOLOGIE DE TOURS";"37100";"TOURS";"FRA";"Semestriel";"12.52";"12.52";"0";"approved";"12.60";"12.60";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224142@test.test";"2019";"Bachelor obtenu en France et visé par le MESR";"Préciser l'intitulé";"BACHELOR EN AFFAIRES INTERNATIOALES";"EM STRASBOURG BUSINESS SCHOOL";"67000";"STRASBOURG";"FRA";"Annuel";"13.93";"13.93";"0";"approved";"13.93";"13.93";"0";"approved";"1";;;;;;;;;;;;;;;;
"monemail224143@test.test";"2020";"LICENCE 3";"ÉCONOMIE ET GESTION";;"LYCEE NICOLAS BREMONTIER";"33800";"BORDEAUX";"FRA";"Semestriel";"13.60";"13.60";"0";"approved";"13.80";"13.80";"0";"approved";"1";;;;;;;;;;;;;;;;
"monemail224144@test.test";"2019";"Bachelor obtenu en France et visé par le MESR";"Préciser l'intitulé";"KEDGE BACHELOR ";"KEDGE BUSINESS SCHOOL";"33405";"TALENCE";"FRA";"Semestriel";"13.51";"13.51";"1";"approved";"14.42";"14.42";"1";"approved";"0";;;;;;;;;;;;;;;;
"monemail224145@test.test";"2021";"CPGE ENS CACHAN D2 (2ème année)";"ÉCONOMIE GESTION";;"LYCÉE GUSTAVE EIFFEL";"33800";"BORDEAUX";"FRA";"Annuel";"12.52";"12.52";"0";"approved";"12.52";"12.52";"0";"approved";"1";;;;;;;;;;;;;;;;
"monemail224147@test.test";"2021";"BTS";"COMMERCE INTERNATIONAL";;"AURLOM";"75002";"PARIS ";"FRA";"Semestriel";"15.20";"15.20";"0";"approved";"13.74";"13.74";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224148@test.test";"2018";"DCG 3ème année (Bac+3 homologué)";"Préciser l'intitulé";"COMPTABILITÉ";"LYCÉE TEILHARD DE CHARDIN";"94100";"SAINT MAUR DES FOSSÉS ";"FRA";"Semestriel";"13.80";"13.80";"0";"approved";"12.80";"12.80";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224149@test.test";"2020";"LICENCE 2";"DROIT";;"UNIVERSITÉ TOULOUSE 1 CAPITOLE";"31000";"TOULOUSE";"FRA";"Annuel";"12.93";"12.93";"0";"approved";"12.93";"12.93";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224151@test.test";"2021";"Autre diplôme (nous contacter)";NULL;;"ESDHEM";"59000";"LILLE";"FRA";"Annuel";"11.96";"11.96";"0";"approved";"11.96";"11.96";"0";"approved";"1";;;;;;;;;;;;;;;;
"monemail224152@test.test";"2020";"LICENCE 3";" Autre - Préciser";"CPGE ATS ECONOMIE GESTION - LICENCE 3 ADMINISTRATION ECONOMIQUE ET SOCIALE";"LYCÉE OZENNE";"31000";"TOULOUSE";"FRA";"Semestriel";"12.94";"12.94";"0";"approved";"14.11";"14.11";"0";"approved";"1";;;;;;;;;;;;;;;;
"monemail224153@test.test";"2020";"CPGE ENS CACHAN D2 (2ème année)";"ÉCONOMIE GESTION";;"LYCÉE ANDRÉ BOULLOCHE";"93190";"LIVRY-GARGAN";"FRA";"Semestriel";"14.66";"14.66";"0";"approved";"16.10";"16.10";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224154@test.test";"2020";"LICENCE 3";"ÉCONOMIE ET GESTION";;"UNIVERSITÉ DE RENNES 1";"35000";"RENNNES";"FRA";"Annuel";"13.12";"13.12";"0";"approved";"13.12";"13.12";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224156@test.test";"2020";"DUETI";"Préciser l'intitulé";"GESTION ET COMMERCE SPÉCIALITÉ GEA";"IUT CLAUDE BERNARD LYON 1";"69100";"VILLEURBANNE";"FRA";"Semestriel";"10.97";"10.97";"0";"approved";"11.76";"11.76";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224158@test.test";"2019";"Bachelor obtenu en France et visé par le MESR";"Préciser l'intitulé";;"EM STRSBOURG BUSINESS SCHOOL";"67000";"STRASBOURG";"FRA";"Semestriel";"10.63";"10.63";"0";"approved";"12.86";"12.86";"0";"approved";"1";;;;;;;;;;;;;;;;
"monemail224160@test.test";"2020";"LICENCE 3";"ÉCONOMIE";;"UNIVERSITÉ CATHOLIQUE DE LILLE - FGES";"59800";"LILLE";"FRA";"Semestriel";"14.70";"14.70";"0";"approved";"15.33";"15.33";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224162@test.test";"2021";"CPGE ENS CACHAN D2 (2ème année)";"ÉCONOMIE GESTION";;"LYCEE GUSTAVE EIFFEL";"33800";"BORDEAUX";"FRA";"Semestriel";"13.30";"13.30";"0";"approved";"12.18";"12.18";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224163@test.test";"2019";"LICENCE 2";"DROIT";;"UNIVERSITÉ DE MONTPELLIER ";"34060";"MONTPELLIER";"FRA";"Semestriel";"11.58";"11.58";"0";"approved";"9.43";"9.43";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224164@test.test";"2019";"LICENCE 3";" Autre - Préciser";;"IAE NICE";"06300";"NICE";"FRA";"Semestriel";"12.13";"12.13";"0";"approved";"13.49";"13.49";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224165@test.test";"2020";"LICENCE 3";"ADMINISTRATION ECONOMIQUE ET SOCIALE";;"UVSQ UNIVERSITE PARIS-SACLAY";"78";"SAINT-QUENTIN EN YVELINES";"FRA";"Semestriel";"11.60";"11.60";"0";"approved";"11.70";"11.70";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224166@test.test";"2020";"Bachelor obtenu en France et visé par le MESR";"Préciser l'intitulé";"BUSINESS DEVELOPMENT ";"TOULOUSE BUSINESS SCHOOL";"31320";"TOULOUSE";"FRA";"Annuel";"12.99";"12.99";"0";"approved";"12.99";"12.99";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224167@test.test";"2019";"LICENCE 3";"GESTION";;"INSTITUT D'ADMINISTRATION DES ENTREPRISES";"21000";"DIJON";"FRA";"Semestriel";"12.89";"12.89";"0";"approved";"14.13";"14.13";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224169@test.test";"2020";"Diplôme homologué niveau II RNCP";"Préciser l'intitulé";"INTERNATIONAL HOSPITALITY MANAGEMENT";"VATEL BRUXELLES";"1000";"BRUXELLES";"FRA";"Semestriel";"13.41";"13.41";"0";"approved";"14.49";"14.49";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224171@test.test";"2021";"LICENCE 2";"ÉCONOMIE ET GESTION";;"ESDHEM L2";"59777";"LILLE ";"FRA";"Annuel";"13.26";"13.26";"0";"approved";"13.26";"13.26";"0";"approved";"1";;;;;;;;;;;;;;;;
"monemail224172@test.test";"2020";"LICENCE 3";"ÉCONOMIE ET GESTION";;"UNIVERSITÉ PARIS NANTERRE";"92000";"NANTERRE";"FRA";"Annuel";"10.02";"10.02";"0";"approved";"10.02";"10.02";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224173@test.test";"2019";"LICENCE 3";"GESTION";;"IAE LYON ";"69008";"LYON";"FRA";"Semestriel";"12.20";"12.20";"0";"approved";"13.00";"13.00";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224175@test.test";"2017";"DIPLÔME D'INGENIEUR";"Préciser l'intitulé";"DIPLÔME D'INGENIEUR EN DATA SCIENCE ET INTELLIGENCE ARTIFICIELLE";"ESIEE PARIS";"93160";"NOISY-LE-GRAND";"FRA";"Annuel";"11.83";"11.83";"0";"approved";"11.83";"11.83";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224176@test.test";"2020";"LICENCE 3";"GESTION";;"FACULTÉ DE GESTION, ÉCONOMIE & SCIENCES DE L'UNIVERSITÉ CATHOLIQUE DE LILLE";"59800";"LILLE";"FRA";"Annuel";"15.17";"15.17";"0";"approved";"15.17";"15.17";"0";"approved";"1";;;;;;;;;;;;;;;;
"monemail224177@test.test";"2020";"LICENCE 3";"ÉCONOMIE ET GESTION";;"UNIVERSITÉ CATHOLIQUE DE LILLE";"59800";"LILLE";"FRA";"Annuel";"15.32";"15.32";"0";"approved";"15.32";"15.32";"0";"approved";"1";;;;;;;;;;;;;;;;
"monemail224178@test.test";"2020";"LICENCE 3";"ÉCONOMIE ET GESTION";;"UNIVERSITE DE PARIS FACULTÉ DEG";"92240";"MALAKOFF";"FRA";"Semestriel";"11.98";"11.98";"0";"approved";"12.61";"12.61";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224180@test.test";"2020";"LICENCE 3";"GESTION";;"NANTERRE UNIVERSITÉ PARIS X";"92000";"NANTERRE";"FRA";"Semestriel";"12.92";"12.92";"0";"approved";"11.90";"11.90";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224181@test.test";"2020";"LICENCE 3";"ÉCONOMIE ET GESTION";;"UNIVERSITÉ DE PARIS";"92240";"MALAKOFF";"FRA";"Semestriel";"13.49";"13.49";"0";"approved";"12.88";"12.88";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224183@test.test";"2020";"Bachelor obtenu en France et visé par le MESR";"Préciser l'intitulé";"BACHELOR IN MANAGEMENT / SPÉCIALISATION INTERNATIONAL DEVELOPMENT EXPORT";"AUDENCIA BACHELOR";"44100";"NANTES";"FRA";"Annuel";"12.48";"12.48";"0";"approved";"12.48";"12.48";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224184@test.test";"2021";"DUT";"TECHNIQUES DE COMMERCIALISATION";;"IUT A PAUL SABATIER ";"31077";"TOULOUSE CEDEX 4";"FRA";"Semestriel";"13.88";"13.88";"0";"approved";"14.81";"14.81";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224185@test.test";"2020";"DCG 3ème année (Bac+3 homologué)";"Préciser l'intitulé";;"NOTRE DAME DU GRANDCHAMP";"780000";"VERSAILLES";"FRA";"Semestriel";"11.70";"11.70";"0";"approved";"10.60";"10.60";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224186@test.test";"2021";"LICENCE 2";"DROIT";;"SKEMA BUISNESS SCHOOL";"59000";"LILLE";"FRA";"Annuel";NULL;NULL;"1";"approved";NULL;NULL;"1";"approved";"1";;;;;;;;;;;;;;;;
"monemail224187@test.test";"2020";"LICENCE 3";"LANGUES ÉTRANGÈRES APPLIQUÉES";;"UNIVERSITÉ SORBONNE NOUVELLE";"75005";"PARIS 05";"FRA";"Annuel";"15.89";"15.89";"0";"approved";"15.89";"15.89";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224188@test.test";"2020";"LICENCE 3";"ADMINISTRATION ECONOMIQUE ET SOCIALE";;"UNIVERSITE LYON 2";"69500";"BRON";"FRA";"Semestriel";"13.38";"13.38";"0";"approved";"14.10";"14.10";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224189@test.test";"2020";"LICENCE 3";"ÉCONOMIE ET GESTION";;"UNIVERSITÉ CATHOLIQUE DE LILLE";"59800";"LILLE";"FRA";"Annuel";"15.21";"15.21";"0";"approved";"15.21";"15.21";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224191@test.test";"2018";"Bachelor obtenu en France et visé par le MESR";"Préciser l'intitulé";"COMMERCE, MARKETING ET NEGOCIATION";"IPAC BACHELOR FACTORY";"92130";"ISSY-LES-MOULINEAUX";"FRA";"Semestriel";"11.51";"11.51";"0";"approved";"13.32";"13.32";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224193@test.test";"2019";"DUETI";"Préciser l'intitulé";"BUSINESS & MARKETING";"IUT AIX-MARSEILLE";"13100";"AIX-EN-PROVENCE";"FRA";"Annuel";"12.23";"12.23";"0";"approved";"12.23";"12.23";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224194@test.test";"2018";"LICENCE 3";"ÉCONOMIE ET GESTION";;"UNIVERSITÉ ORLÉANS";"45100";"ORLEANS";"FRA";"Annuel";"10.81";"10.81";"0";"approved";"10.81";"10.81";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224195@test.test";"2020";"LICENCE 3";"ÉCONOMIE ET GESTION";;"LYCÉE MONTCHAPET / UNIVERSITÉ DE BOURGOGNE";"21000";"DIJON";"FRA";"Semestriel";"12.34";"12.34";"0";"approved";"12.39";"12.39";"0";"approved";"1";;;;;;;;;;;;;;;;
"monemail224196@test.test";"2020";"LICENCE 3";"ADMINISTRATION ECONOMIQUE ET SOCIALE";;"UNIVERSITÉ DE BOURGOGNE";"21078";"DIJON";"FRA";"Semestriel";"14.19";"14.19";"0";"approved";"14.19";"14.19";"0";"approved";"1";;;;;;;;;;;;;;;;
"monemail224198@test.test";"2019";"LICENCE 3";"ÉCONOMIE ET GESTION";;"UNIVERSITÉ PARIS II";"75006";"PARIS";"FRA";"Annuel";"12.28";"12.28";"0";"approved";"12.28";"12.28";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224199@test.test";"2020";"LICENCE 3";"ÉCONOMIE ET GESTION";;"IAELYON";"69008";"LYON";"FRA";"Semestriel";"9.98";"9.98";"0";"approved";"9.97";"9.97";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224200@test.test";"2020";"LICENCE 3";"ÉCONOMIE ET GESTION";;"INSTITUT CAHTOLIQUE DE PARIS";"75006";"PARIS ";"FRA";"Semestriel";"13.56";"13.56";"0";"approved";"14.17";"14.17";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224202@test.test";"2021";"CPGE ENS CACHAN D2 (2ème année)";"ÉCONOMIE GESTION";;"LYCÉE GUSTAVE EIFFEL";"33000";"BORDEAUX";"FRA";"Semestriel";"14.10";"14.10";"0";"approved";"15.15";"15.15";"0";"approved";"1";;;;;;;;;;;;;;;;
"monemail224204@test.test";"2016";"LICENCE 3";"SCIENCES ET TECHNIQUES DES ACTIVITES PHYSIQUES ET SPORTIVES";;"FACULTÉ DE LUMINY, UNIVERSITÉ AIX MARSEILLE";"13288";"MARSEILLE";"FRA";"Annuel";"10.41";"10.41";"0";"approved";"10.41";"10.41";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224205@test.test";"2019";"LICENCE 3";" Autre - Préciser";"MANAGEMENT INTERNATIONAL";"RENNES SCHOOL OF BUSINESS";"35065";"RENNES";"FRA";"Semestriel";NULL;NULL;"1";"approved";NULL;NULL;"1";"approved";"0";;;;;;;;;;;;;;;;
"monemail224207@test.test";"2020";"DUETI";"Préciser l'intitulé";"INTERNATIONAL BUSINESS";"INSTITUT UNIVERSITAIRE DE TECHNOLOGIE - UNIVERSITÉ TOULOUSE III - PAUL SABATIER";"31062 ";"TOULOUSE";"FRA";"Semestriel";"14.01";"14.01";"0";"approved";"15.73";"15.73";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224208@test.test";"2019";"LICENCE 3";"ÉCONOMIE ET GESTION";;"UNIVERSITÉ GRENOBLE ALPES";"38400";"SAINT-MARTIN-D'HÈRES";"FRA";"Semestriel";"13.14";"13.14";"0";"approved";"14.59";"14.59";"0";"approved";"1";;;;;;;;;;;;;;;;
"monemail224209@test.test";"2019";"LICENCE 3";"ÉCONOMIE ET GESTION";;"IAE LYON UNIVERSITÉ LYON 3 JEAN MOULIN";"69008";"LYON ";"FRA";"Semestriel";"10.67";"10.67";"0";"approved";"11.10";"11.10";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224210@test.test";"2019";"LICENCE 3";"ÉCONOMIE ET GESTION";;"UNIVERSITE NICE COTE D'AZUR/LYCEE JACQUES AUDIBERTI";"28300";"AMILLY";"FRA";"Semestriel";"16.82";"16.82";"0";"approved";"17.11";"17.11";"0";"approved";"1";;;;;;;;;;;;;;;;
"monemail224211@test.test";"2020";"Bachelor obtenu en France et visé par le MESR";"Préciser l'intitulé";"BACHELOR BUSINESS";"EXCELIA BUSINESS SCHOOL";"17000";"LA ROCHELLE";"FRA";"Annuel";"13.10";"13.10";"0";"approved";"13.10";"13.10";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224212@test.test";"2019";"LICENCE 3";"ÉCONOMIE ET GESTION";;"IAE LYON";"69008";"LYON";"FRA";"Annuel";"12.62";"12.62";"0";"approved";"12.62";"12.62";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224213@test.test";"2019";"LICENCE 3";"DROIT";;"UNIVERSITE PARIS 1 PANTHEON SORBONNE";"75231";"PARIS";"FRA";"Annuel";"15.18";"15.18";"0";"approved";"15.18";"15.18";"0";"approved";"1";;;;;;;;;;;;;;;;
"monemail224214@test.test";"2019";"LICENCE 3";"GESTION";;"UNIVERSITÉ PARIS DAUPHINE-PSL";"75016";"PARIS";"FRA";"Annuel";"10.09";"10.09";"0";"approved";"10.09";"10.09";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224216@test.test";"2019";"LICENCE 3";"ÉCONOMIE ET GESTION";;"IAELYON SCHOOL OF MANAGEMENT";"69008 ";"LYON";"FRA";"Semestriel";"10.67";"10.67";"0";"approved";"10.06";"10.06";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224217@test.test";"2020";"LICENCE 3";"ÉCONOMIE ET GESTION";;"UNIVERSITE CATHOLIQUE DE LILLE";"59016";"LILLE";"FRA";"Annuel";"14.14";"14.14";"0";"approved";"14.14";"14.14";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224219@test.test";"2018";"LICENCE 3";"ADMINISTRATION ECONOMIQUE ET SOCIALE";;"UNIVERSITÉ PANTHÉON-SORBONNE";"750005";"PARIS";"FRA";"Semestriel";"12.64";"12.64";"0";"approved";"14.71";"14.71";"0";"approved";"1";;;;;;;;;;;;;;;;
"monemail224220@test.test";"2021";"DUT";"GESTION DES ENTREPRISES ET DES ADMINISTRATIONS - GESTION COMPTABLE ET FINANCIERE";;"UNIVERSITÉ DE PICARDIE JULES VERNE";"80000";"AMIENS";"FRA";"Semestriel";"13.85";"13.85";"0";"approved";"14.19";"14.19";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224221@test.test";"2018";"Bachelor obtenu en France et visé par le MESR";"Préciser l'intitulé";"FINANCE";"INSTITUT SUPERIEUR DE GESTION";"75116";"PARIS";"FRA";"Semestriel";"15.46";"15.46";"0";"approved";"15.93";"15.93";"0";"approved";"1";;;;;;;;;;;;;;;;
"monemail224222@test.test";"2017";"MASTER 2";" Autre - Préciser";"COMMERCE";"IAE BORDEAUX";"33000";"BORDEAUX";"FRA";"Annuel";"13.61";"13.61";"0";"approved";"13.61";"13.61";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224227@test.test";"2019";"LICENCE 3";"LANGUES ÉTRANGÈRES APPLIQUÉES";;"UNIVERSITÉ DE PARIS VIII";"93200 ";"SAINT-DENIS";"FRA";"Annuel";"12.74";"12.74";"0";"approved";"12.74";"12.74";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224228@test.test";"2016";"LICENCE 3";"ADMINISTRATION ECONOMIQUE ET SOCIALE";;"UNIVERSITÉ CÔTE D'AZUR";"06300";"NICE";"FRA";"Annuel";"12.63";"12.63";"0";"approved";"12.63";"12.63";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224229@test.test";"2018";"Bachelor obtenu en France et visé par le MESR";"Préciser l'intitulé";"BACHELOR FINANCE";"INSEEC ";"75016";"PARIS";"FRA";"Semestriel";"13.00";"13.00";"0";"approved";"12.40";"12.40";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224230@test.test";"2020";"Bachelor obtenu en France et visé par le MESR";"Préciser l'intitulé";"COMMERCE: BUSINESS AND MANAGEMENT ";"AUDENCIA BACHELOR";"44100";"NANTES";"FRA";"Annuel";"13.54";"13.54";"0";"approved";"13.54";"13.54";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224233@test.test";"2020";"Bachelor obtenu en France et visé par le MESR";"Préciser l'intitulé";"BACHELOR IN MANAGEMENT ";"RENNES SCHOOL OF BUSINESS";"35000";"RENNES";"FRA";"Semestriel";"12.31";"12.31";"0";"approved";"11.66";"11.66";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224234@test.test";"2019";"LICENCE 3";"ÉCONOMIE ET GESTION";;"LYCÉE LA MARTINIÈRE DUCHÈRE - UNIVERSITÉ LUMIÈRE LYON 2";"69009";"LYON";"FRA";"Semestriel";"13.52";"13.52";"0";"approved";"14.53";"14.53";"0";"approved";"1";;;;;;;;;;;;;;;;
"monemail224235@test.test";"2019";"LICENCE 3";"MATHEMATIQUES ET INFORMATIQUE APPLIQUEES AUX SCIENCES HUMAINES ET SOCIALES";;"DAUPHINE";"75016";"PARIS";"FRA";"Annuel";"12.40";"12.40";"0";"approved";"12.40";"12.40";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224236@test.test";"2019";"LICENCE 3";"DROIT";;"L3 DROIT";"31000";"TOULOUSE";"FRA";"Annuel";"10.75";"10.75";"0";"approved";"10.75";"10.75";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224237@test.test";"2020";"DUETI";"Préciser l'intitulé";"BACHELOR INTERNATIONAL MANAGEMENT";"IUT DE PARIS RIVES DE SEINE";"75016";"PARIS";"FRA";"Semestriel";"11.22";"11.22";"0";"approved";"12.58";"12.58";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224238@test.test";"2020";"LICENCE 3";"ÉCONOMIE ET GESTION";;"UNIVERSITÉ PANTHEON ASSAS";"75006";"PARIS";"FRA";"Annuel";"14.53";"14.53";"0";"approved";"14.53";"14.53";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224239@test.test";"2020";"LICENCE 3";"ÉCONOMIE ET GESTION";;"INSTITUT ADMINISTRATION DES ENTREPRISES";"69008";"LYON";"FRA";"Semestriel";"12.35";"12.35";"0";"approved";"11.28";"11.28";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224240@test.test";"2019";"LICENCE 3";"DROIT";;"AIX MARSEILLE UNIVERSITE";"13001";"MARSEILLE";"FRA";"Annuel";"11.08";"11.08";"0";"approved";"11.08";"11.08";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224241@test.test";"2019";"LICENCE 3";"MATHEMATIQUES ET INFORMATIQUE APPLIQUEES AUX SCIENCES HUMAINES ET SOCIALES";;"UNIVERSITÉ PARIS 1 PANTHÉON SORBONNE";"75231";"PARIS";"FRA";"Annuel";"10.81";"10.81";"0";"approved";"10.81";"10.81";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224243@test.test";"2019";"LICENCE 3";"ÉCONOMIE ET GESTION";;"PARIS-SACLAY";"92260";"FONTENAY-AUX-ROSES";"FRA";"Annuel";"10.35";"10.35";"0";"approved";"10.35";"10.35";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224245@test.test";"2019";"LICENCE 3";"DROIT";;"UNIVERSITE PARIS II ASSAS";"75016";"PARIS";"FRA";"Annuel";"10.56";"10.56";"0";"approved";"10.56";"10.56";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224246@test.test";"2019";"LICENCE 3";"ÉCONOMIE ET GESTION";;"UNIVERSITE PARIS EST CRETEIL";"94000";"CRETEIL";"FRA";"Semestriel";"6.58";"6.58";"0";"approved";"5.86";"5.86";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224247@test.test";"2020";"DUT";"GESTION DES ENTREPRISES ET DES ADMINISTRATIONS - GESTION ET MANAGEMENT DES ORGANISATIONS";;"U N I V E R S I T E   C L E R M O N T   A U V E R G N E INSTITUT UNIVERSITAIRE DE TECHNOLOGIE";"63178";"AUBIERE";"FRA";"Semestriel";"11.57";"11.57";"0";"approved";"12.44";"12.44";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224248@test.test";"2019";"LICENCE 3";"SCIENCE POLITIQUE ";;"FACULTE DE DROIT ET SCIENCES POLITIQUES  RENNES 1";"35000";"RENNES";"FRA";"Semestriel";"10.49";"10.49";"0";"approved";"9.64";"9.64";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224249@test.test";"2020";"DUETI";"Préciser l'intitulé";"BACHELOR INTERNATIONAL MANAGEMENT";"IUT DE PARIS RIVES DE SEINE";"75016";"PARIS";"FRA";"Semestriel";"11.64";"11.64";"0";"approved";"13.51";"13.51";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224250@test.test";"2020";"LICENCE 3";"ADMINISTRATION ECONOMIQUE ET SOCIALE";;"LYON 2";"69500";"BRON";"FRA";"Semestriel";"13.63";"13.63";"0";"approved";"14.49";"14.49";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224251@test.test";"2019";"LICENCE 3";"ÉCONOMIE";;"UNIVERSITÉ PARIS 1 PANTHÉON SORBONNE";"75005";"PARIS";"FRA";"Semestriel";"12.32";"12.32";"0";"approved";"13.30";"13.30";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224253@test.test";"2019";"LICENCE 3";"ÉCONOMIE ET GESTION";;"IAE DE LYON ";"69008";"LYON";"FRA";"Semestriel";"15.90";"15.90";"0";"approved";"16.30";"16.30";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224254@test.test";"2020";"DUETI";"Préciser l'intitulé";"BUSINESS ADMINISTRATION";"IUT DE PARIS";"75016";"PARIS";"FRA";"Semestriel";"12.02";"12.02";"0";"approved";"13.34";"13.34";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224255@test.test";"2016";"LICENCE 3";"ÉCONOMIE";;"MONTPELLIER BUSINESS SCHOOL";"34080 ";"MONTPELLIER";"FRA";"Annuel";"16.01";"16.01";"0";"approved";"16.01";"16.01";"0";"approved";"0";;;;;;;;;;;;;;;;
"monemail224256@test.test";"2020";"DUETI";"Préciser l'intitulé";"BUSINESS CREATION";"IUT ANGERS";"49000";"ANGERS";"FRA";"Semestriel";"13.66";"13.66";"0";"approved";"15.60";"15.60";"0";"approved";"0";;;;;;;;;;;;;;;;
