"email";"dual";"dualDiploma";"dualDiplomaChannel";"dualDiplomaDetails";"dualEstablishment";"dualEstablishmentPostalCode";"dualEstablishmentCity";"secondLanguageExam";"sport";"sportLevel";"scholarShip";"scholarShipLevel";"tt"
"monemail224371@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail224372@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224373@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224374@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224376@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail224377@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224378@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224379@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224380@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224382@test.test";"0";;;;;;;"Italien";"0";;"1";;"0"
"monemail224384@test.test";"0";;;;;;;"Russe";"0";;"0";;"0"
"monemail224385@test.test";"0";;;;;;;"Italien";"0";;"0";;"0"
"monemail224386@test.test";"0";;;;;;;"Italien";"0";;"0";;"0"
"monemail224387@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail224388@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail224389@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail224390@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224391@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224392@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224393@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224394@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail224395@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224396@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224397@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail224399@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail224400@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail224401@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224402@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail224404@test.test";"0";;;;;;;"Italien";"0";;"1";;"0"
"monemail224405@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224409@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224411@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224412@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224413@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224414@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224415@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224416@test.test";"1";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail224417@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224418@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224419@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224420@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224421@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224422@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224424@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224425@test.test";"0";;;;;;;"Italien";"0";;"0";;"0"
"monemail224426@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail224427@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224428@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224429@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224430@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224431@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail224432@test.test";"1";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail224433@test.test";"1";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail224435@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224436@test.test";"0";;;;;;;"Italien";"0";;"1";;"0"
"monemail224437@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224438@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224439@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224440@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224441@test.test";"1";;;;;;;"Allemand";"0";;"0";;"0"
"monemail224442@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail224443@test.test";"1";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail224444@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224445@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224446@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224447@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224449@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail224450@test.test";"1";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail224451@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224452@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224453@test.test";"1";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail224454@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224456@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224457@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224458@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224459@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224460@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224461@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224462@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail224464@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224465@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224466@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224467@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224468@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224470@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224471@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224472@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224473@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224474@test.test";"0";;;;;;;"Italien";"0";;"0";;"0"
"monemail224475@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224477@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224481@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail224482@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224483@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224485@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224488@test.test";"0";;;;;;;"Arabe Littéral";"0";;"0";;"0"
"monemail224489@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224490@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224491@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224493@test.test";"1";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail224494@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224495@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224496@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224497@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224498@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224499@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224500@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail224501@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224502@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224503@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail224504@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224505@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224506@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail224507@test.test";"1";;;;;;;"Italien";"0";;"0";;"0"
"monemail224508@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224509@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224510@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224511@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail224513@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224514@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224516@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224517@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224518@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224519@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224521@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224522@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224524@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224525@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224526@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"1"
"monemail224527@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224530@test.test";"0";;;;;;;"Russe";"0";;"0";;"0"
"monemail224531@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224534@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224535@test.test";"1";;;;;;;"Arabe Littéral";"0";;"0";;"0"
"monemail224536@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224537@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224538@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224539@test.test";"0";;;;;;;"Russe";"0";;"1";;"0"
"monemail224541@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224542@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224543@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224545@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail224546@test.test";"1";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail224549@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224551@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail224552@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail224553@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224554@test.test";"0";;;;;;;"Italien";"0";;"1";;"0"
"monemail224556@test.test";"1";;;;;;;"Italien";"0";;"1";;"0"
"monemail224558@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail224559@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail224560@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail224561@test.test";"0";;;;;;;"Chinois";"0";;"0";;"0"
"monemail224562@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224563@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224564@test.test";"1";;;;;;;"Italien";"0";;"0";;"0"
"monemail224565@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail224566@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"1"
"monemail224567@test.test";"0";;;;;;;"Allemand";"0";;"0";;"1"
"monemail224568@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224569@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail224570@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224571@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224574@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224575@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224576@test.test";"1";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail224577@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224578@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224579@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail224581@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224582@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224583@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail224586@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224587@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224589@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224590@test.test";"0";;;;;;;"Russe";"0";;"1";;"0"
"monemail224591@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail224592@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224593@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224594@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224595@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail224597@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224598@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail224599@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224600@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224601@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224602@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail224604@test.test";"1";;;;;;;"Italien";"0";;"0";;"0"
"monemail224605@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224607@test.test";"1";;;;;;;"Allemand";"0";;"0";;"0"
"monemail224608@test.test";"1";;;;;;;"Allemand";"0";;"0";;"0"
"monemail224609@test.test";"0";;;;;;;"Allemand";"0";;"1";;"0"
"monemail224610@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224611@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224612@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224615@test.test";"1";;;;;;;"Allemand";"0";;"0";;"0"
"monemail224616@test.test";"1";;;;;;;"Allemand";"0";;"0";;"0"
"monemail224618@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224619@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224621@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail224622@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224623@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail224625@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224626@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224627@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224628@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224630@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224631@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224632@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224633@test.test";"0";;;;;;;"Allemand";"0";;"1";;"0"
"monemail224634@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224639@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail224640@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224641@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224642@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224643@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224645@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail224646@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224648@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224649@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224650@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail224651@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224652@test.test";"1";;;;;;;"Arabe Littéral";"0";;"1";;"0"
"monemail224654@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224655@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224656@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224657@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224658@test.test";"1";;;;;;;"Allemand";"0";;"0";;"0"
"monemail224659@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224660@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224662@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail224663@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail224664@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224665@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224666@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224667@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224668@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail224669@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail224671@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224673@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224674@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224675@test.test";"1";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail224676@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224677@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224679@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224680@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224681@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224682@test.test";"0";;;;;;;"Arabe Littéral";"0";;"0";;"0"
"monemail224683@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail224685@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224687@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224689@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224690@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224691@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224692@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224693@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224695@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224696@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail224698@test.test";"0";;;;;;;"Arabe Littéral";"0";;"0";;"0"
"monemail224699@test.test";"1";;;;;;;"Allemand";"0";;"0";;"0"
"monemail224700@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224701@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224703@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224704@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224705@test.test";"1";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail224708@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224709@test.test";"1";;;;;;;"Allemand";"0";;"0";;"0"
"monemail224710@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224712@test.test";"1";;;;;;;"Allemand";"0";;"1";;"0"
"monemail224713@test.test";"1";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail224714@test.test";"0";;;;;;;"Arabe Littéral";"0";;"0";;"0"
"monemail224715@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224716@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224718@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224719@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224720@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224721@test.test";"0";;;;;;;"Chinois";"0";;"0";;"0"
"monemail224722@test.test";"1";;;;;;;"Arabe Littéral";"0";;"0";;"0"
"monemail224723@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224725@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224726@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224727@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224728@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224729@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail224730@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224731@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224732@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224733@test.test";"0";;;;;;;"Arabe Littéral";"0";;"0";;"0"
"monemail224734@test.test";"0";;;;;;;"Russe";"0";;"0";;"0"
"monemail224735@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224736@test.test";"0";;;;;;;"Italien";"0";;"1";;"0"
"monemail224737@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224738@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail224741@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224742@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail224743@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224746@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224747@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224748@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224749@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail224751@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224752@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail224755@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail224756@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224757@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224758@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224759@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224761@test.test";"1";;;;;;;"Allemand";"0";;"0";;"0"
"monemail224762@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224763@test.test";"0";;;;;;;"Arabe Littéral";"0";;"0";;"0"
"monemail224764@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224765@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail224766@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224767@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224768@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224769@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail224770@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224771@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224772@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224774@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail224776@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224777@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"1"
"monemail224781@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224782@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail224783@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224784@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224785@test.test";"1";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail224786@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224787@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224788@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224789@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224792@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail224793@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224794@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224795@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224796@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail224797@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224798@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224799@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224801@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224803@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224804@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224805@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail224807@test.test";"0";;;;;;;"Arabe Littéral";"0";;"0";;"0"
"monemail224811@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224812@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail224814@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail224816@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
